Claude 3 Opus_p50,Claude 3 Opus_p80,Claude 3.5 Sonnet (New)_p50,Claude 3.5 Sonnet (New)_p80,Claude 3.5 Sonnet (Old)_p50,Claude 3.5 Sonnet (Old)_p80,Claude 3.7 Sonnet_p50,Claude 3.7 Sonnet_p80,GPT-2_p50,GPT-2_p80,GPT-4 0125_p50,GPT-4 0125_p80,GPT-4 0314_p50,GPT-4 0314_p80,GPT-4 1106_p50,GPT-4 1106_p80,GPT-4 Turbo_p50,GPT-4 Turbo_p80,GPT-4o_p50,GPT-4o_p80,davinci-002 (GPT-3)_p50,davinci-002 (GPT-3)_p80,gpt-3.5-turbo-instruct_p50,gpt-3.5-turbo-instruct_p80,human_p50,human_p80,o1_p50,o1_p80,o1-preview_p50,o1-preview_p80,o3_p50,o3_p80,o4-mini_p50,o4-mini_p80
5.4636287046275696,1.1381030880915997,19.88375153321744,4.069084780376491,17.403493564960904,3.850489779854682,43.16251321281766,10.447559250443145,0.02684263718305993,0.004565476037038355,4.3448109590549775,0.8727373313551182,6.97235101532154,1.2250774022841482,9.409216562173743,1.7075633713047143,5.191793757689077,1.181796886770275,7.719079337414659,1.4792682462025084,0.12359744136585121,0.029924359854994077,0.6766133597167878,0.21553035737447893,85.88465692243915,7.513977747253416,34.70438593954875,5.33502200349232,22.059143546231162,4.80397727997536,106.73368964124144,11.949747646521011,46.10361791453919,9.491253571132397
3.5679269748957205,0.542410199205519,16.23570311789017,2.488228952629315,16.08274851457901,3.700523716938909,37.26436077753952,9.433177619746173,0.03208958724680223,0.0029894482854773887,5.842924617042616,1.3435738108691782,3.4518869275941912,0.572984574196403,4.564949910087475,0.6434799184232209,5.3127611275777635,1.345402648959265,4.986449001234303,0.7494217552758864,0.17624459866736952,0.0431550181681411,0.5945844757411198,0.16378943767093873,50.889923711797,2.916072391536143,27.42951627432552,4.9756768107312475,18.317472989210852,3.7011523495966463,78.46871171333368,12.888859949672693,53.52465541548007,10.661218814597644
12.741409008329594,2.5797132537949263,27.432899777185085,3.4114301503229028,20.536308413373465,3.601242190058816,49.60433475648888,11.522404769740499,0.06122681972909359,0.010299985425720632,6.110327012957321,1.3304335875527575,9.190921557577967,1.947993316880728,10.872619131639556,1.9147584826524588,8.224002404917517,2.0064100768740203,14.825599973303865,2.6129106456919025,0.18177664402403299,0.04176874015491296,0.6612654708919995,0.17929238930024996,65.78442404988263,7.59236695680553,43.12907143119171,6.94944353837547,22.851476504867716,4.534970419171191,82.52341885128601,11.747001383544323,52.42912820785976,7.464574535182635
6.57359761766962,0.8601932838936536,50.29179756914218,12.780960890198752,28.64503250480882,6.215778145910762,74.51327108692325,20.525368007493377,,,3.955050517609606,0.7231238979402621,3.0894217651674567,0.3592362855195768,12.242023876468192,2.427120086551038,6.167882008091726,1.5306382874390663,11.094873253781053,2.1668090987195945,,,2.3525140519196888e-07,1.24766706837862e-09,152.93545154689863,22.3598227617551,49.05957191100733,9.040912567398934,20.682505207327843,4.0227026211302475,135.64075654291517,35.07994541273724,91.31341824914188,26.40224462217288
4.794635205371136,0.7104022171990483,24.504558057479265,4.219293725099674,13.113071169378214,1.9141548229295176,52.51565338728451,13.319523166665673,0.012501337724602251,0.0015277873491899067,3.7528871884656314,0.7302921903426135,3.6559200677569175,0.4289943496351381,8.631492303198598,1.4059962187841581,4.854544315500323,1.0565732812369517,11.25899428849099,1.795999782281896,0.17979745985527287,0.047583790955071835,0.462535309217627,0.14508582729760414,62.70322353479038,9.763644540140199,47.03939947368998,6.502916373274661,31.57117825036985,5.4996931622256975,147.85285530642616,19.471785030017877,87.95594142369498,13.769844110612278
3.4762635872469962,0.5008074625596496,20.89535705009024,3.0347993114758096,11.474630557041777,1.6225422135447851,45.1663196032703,9.479120197628603,0.014098233172954017,0.0015778829438839541,2.5612381075243764,0.592602634578191,2.98040449351742,0.45638333801878833,4.360884905918231,0.651466316522718,3.6512912178216204,0.745411695210919,5.470278207433307,0.8561713107646467,0.10344375004633076,0.020625226076336742,0.5691271775456858,0.1760720378657536,57.98392379532564,4.281263840776599,33.51366972017587,3.778458684855927,18.014733004538627,2.8369876872623867,103.97995676422578,10.16007589546652,83.50059448686082,6.563816766475814
4.4729782010263275,0.7915387905349011,19.811957347095806,2.2321963306605337,11.983586008797861,1.7101933767455963,36.61287107118383,9.9686907488394,0.0657545818983864,0.010419137185532189,3.364880413971539,0.6585152074793601,2.6426822395239915,0.40899471372248186,4.097083590566601,0.6924369097499112,4.240630104466417,0.9591323280085896,5.322751422286372,1.2579730925207533,0.1673025757190833,0.03702983464716242,0.2884396401131574,0.07322894659228411,82.92981152732376,5.510247128296661,28.84840140841674,3.9294840710145733,12.369938393439055,2.3511391014543723,56.26774492341474,11.186675041411625,37.647109416751064,6.995460740244141
4.741160591917042,0.7424817056653148,22.574877220209554,3.36484265443463,14.348161163594128,2.763310828057292,49.386278464857384,15.153207301542384,0.019739702866294326,0.0018263716326068632,4.770780237806262,1.2127303288047284,4.5398383394607125,0.6215490541017147,5.8941242267527185,0.8486184960415885,5.675891357031513,1.477409996124072,8.408573298018023,1.2589514473604497,0.1840402000110788,0.045505623962912745,0.48585488083977535,0.14260649078057935,139.66707604973755,12.357487583675296,45.02811110357379,9.212790274997314,22.49326949327938,5.015725842076407,88.39360135810597,21.02019202087238,59.96994963121916,14.616550948981432
7.528025447786601,1.1562190553911813,64.40880444114072,15.159286540819274,23.38845069155279,4.29375903998139,90.70161340012588,33.873937134539794,0.0611904195298472,0.011414855282387445,4.242134400568103,0.8317006897049983,3.601644832134435,0.5124654065271674,10.740693364435593,1.5189741992026333,5.598165107732765,0.9680550657961143,7.414483979658727,1.2413366023153274,0.186376316953864,0.04977554718336306,0.2816242708136685,0.0746875455256143,93.89155555461544,6.581400907138682,55.9894273527318,11.933342764190314,26.172881192224477,4.461674561068941,118.96188075141659,39.79314833085077,107.80403875836107,36.71857560997659
10.036176441262365,1.5450462001488607,31.473539623984422,7.322535935645113,23.67083686032263,5.4231509888170475,62.180828842326605,20.623609192826528,0.062225421017214455,0.009965479433759576,5.640978523231023,1.269251077022061,7.163628389667919,1.1668778549495915,9.559932389113303,1.2083643430392026,4.944191179474791,1.0458678120787055,12.085265257869002,2.3377576413824492,0.17092835257742178,0.04519474266114237,0.5012039716874515,0.15355620218840527,97.81760833546403,12.834214834620061,51.87705321436083,13.390877762365413,25.458857389183674,5.3770150829571355,119.77679028595068,26.72495365061954,88.87723190682824,17.76940626376286
9.060290946910184,2.1193186821360537,25.517103464099677,4.1017187168272295,19.661896888747947,3.602400944667076,36.751174845264636,11.321572366244524,0.06957365805156272,0.014218343261004202,5.7195459340894885,1.4298925485624374,5.921504702525717,1.3442943387398476,9.100469180477074,2.215263131488535,10.247186195041575,2.9523290292240283,10.181767779803963,2.8446130329777,0.09744417238363545,0.021027348346828952,0.5807726303321119,0.17713121436103313,87.9827450567529,7.394157116457277,25.5576634181997,4.001162702277252,19.772980796636116,4.44064098451522,59.09022316883667,16.940158491659826,43.91714621142214,13.140386428035715
4.171625364570449,0.8835700555287508,29.29678698537887,4.835451077352717,14.417236067392473,2.731245719274406,30.998798333538005,6.764028255247787,0.018143804690669812,0.001747330960496116,5.140599362309081,1.318680533486862,4.31502814182893,0.9588058980155485,5.037165742897497,0.8872311228118418,4.868726453999737,1.2216460861451848,7.528720660611676,1.3731102616976176,0.21181106783570539,0.05373858226368316,0.8160615143761207,0.23407700579709845,49.332580525403245,3.804933158986764,32.8350937624269,4.812901473800171,15.2420994117289,2.6640156326706865,85.08247974863552,15.041008556243288,65.52403476465811,9.686908785379408
7.495848343654517,1.3730964732065525,29.508879282288287,7.21815138860073,24.295394536397563,5.002497676205546,50.184657222868246,15.997338883806329,0.05557321044558891,0.010244633685233602,3.9059292668144243,0.6543089438414234,4.490397343014033,0.6897012924520789,10.169401789724914,1.8754872229197417,9.882314807493552,2.49241500329551,12.216184119793915,2.90672452042352,0.10449240676264603,0.023925902391477218,0.3370359318541062,0.07543618133436544,99.46927830856116,9.073578471587041,32.80154777137213,6.349282359251121,26.64091627145817,5.062734887414716,88.12674110609808,24.084061052187188,50.19611213740329,13.752243492327606
2.6646909702340236,0.667433405093711,8.656040794100145,1.91150757890641,6.3495718192945825,1.126015093737676,21.65025562378417,5.28359586265039,0.03997195739953484,0.005143330438982513,2.925436584220337,0.6593665537864744,2.1944868605690826,0.5013379377070643,2.9096696317044635,0.6192939736293692,3.9080297518748517,1.0124426011951382,4.5474242013808475,1.082677303564172,0.16827763351887806,0.04045183073949017,0.4533977154518388,0.13297743632612452,32.792178836527384,2.7647243292813757,14.852801083799559,2.7173385932790426,9.948343406707663,2.387045224370538,44.16328133757806,5.650749894072941,20.314754126907772,2.809974728012828
5.917421005310559,1.2164323790292793,25.630863309818913,5.617187699085593,17.065466373957815,3.2102257272669723,41.0298974241575,13.394761761679348,0.03636604047739186,0.006011202972919354,4.729075491439025,1.0735745166730182,2.9513166171883145,0.5662558594099173,7.091794734712322,1.4284049962887573,6.543522994386301,1.481548882926536,9.085074093650244,2.139868551293512,0.10646292874181605,0.02169173694475304,0.6725822263462703,0.20814243858271794,79.24994517044875,7.577337980514691,31.499960966529795,6.860289096725053,15.5547976445328,3.4407758961897468,98.77001586369079,17.794001465426287,58.69884600697509,10.372569931085687
10.440576848575486,1.6653568205972031,47.16174404819089,9.233134564673234,33.87976837672111,6.44251706758831,94.03542111431476,34.16498306413387,0.05772225397299913,0.00896159329220471,6.58959066056656,1.4289814324032923,9.180414069324955,1.325352833138776,15.680224421780201,2.751810589235654,8.3693828298921,1.7821801389500758,12.521081310514724,2.456595352474311,0.17837375171483266,0.04292996587163247,0.6356454946562157,0.1740213749620735,130.18772470725526,18.070389280062034,50.78139029004307,10.408782498123843,37.87707481682541,11.13975175877747,161.44102720615396,48.209841050386906,154.01177509066414,37.805043484911266
7.930306231610266,1.487916496630295,29.723922497182272,4.61011604622778,20.60176253382986,3.446949972571098,60.70757960054311,16.473711388978025,0.055329629044753116,0.008193633847049915,3.6909624526653166,0.7890658495470456,9.007023621915918,1.8134713368919482,10.72462338243564,2.2201880296120535,5.530827805227014,1.1364205938385068,10.972390822377957,2.0600932521941266,0.21509314629668944,0.04813094617030742,0.6370967813941919,0.17513944441976634,104.39696661457477,17.52641242914193,38.81093749881696,7.294248473148409,27.034306142122553,5.784111988994394,86.66706760092369,22.67007970391311,71.03577792242773,13.34998409994957
13.56240052771203,3.104772883377231,35.43395417491264,10.657304942221247,27.279529304744667,6.075736239825887,75.76659656026976,28.526285355422626,0.12862010602420063,0.029380452276337107,7.4743103830429,1.8581581002886696,9.200241030065413,2.1889406776706797,16.23196984784948,4.003110734841988,8.563692459134565,2.159223086124106,15.812707371834822,4.041393556159501,0.09154665501841595,0.017854340420328296,0.5364572121567847,0.1666858541120336,101.20561417325344,11.999256846238605,61.189571410966636,12.528387732433881,32.3975164248514,8.562782572430473,206.25221579185,31.45388120655993,115.57962167111019,23.87733265167761
9.368806093976815,1.7145788743882002,59.54129097623233,10.469973945478802,29.70645615450768,4.7739555108412794,80.62565975170936,24.708199651794256,0.179369456771244,0.03936385993002706,6.965189830033124,1.6768411981912916,6.564454693869873,1.0372045542305248,8.268373830581377,1.1308203900039435,6.762104664171994,1.486743100473561,13.451499094347424,2.604675401213309,0.17114260972202833,0.038371766688019254,0.30924552761045504,0.07847690059714812,150.90055286307856,18.175347750554007,40.762525823719415,6.974127488723392,23.44389199106563,5.215969307500473,126.75721686519569,32.21117508532717,102.630216711043,24.071622707945014
7.491786943822047,1.4745227728308308,19.29290123680781,2.1773438744972884,13.150680824078254,2.2680422791189976,41.79161153577695,9.217597352409461,0.021519135803205695,0.002269357855312744,5.359226593748716,1.4025492256199883,5.237640694431026,1.226461189532377,8.057431240982545,1.7249146551568082,6.2244872123833455,1.5871421551892264,6.514924212791865,1.3534412135419616,0.1548152992586865,0.029897917246114767,1.326366979382471,0.3687902243973304,56.61334319135405,4.549853212591518,43.694768410765406,6.400211883089524,20.94466477548195,3.667263398537811,55.040125556949434,14.177953469530856,39.047401675996575,9.577087854336956
12.63441201617626,2.3220674319782453,40.755662200827544,8.446062707434947,32.30580405610685,6.142734063042409,79.92669729597989,27.17796307705423,0.028850984030620405,0.0038609039179196693,7.531847479283213,1.5568823003054437,10.488662847258823,1.9329858497596295,16.32844086049994,3.2906522822431006,11.93809955893092,2.4165413106677662,20.606070171261557,3.8400196961813218,0.17417649802455012,0.04478656114702909,0.5625089774264885,0.1718317683468518,159.8268847007193,10.12238296843437,64.9495684215506,14.018127259258994,33.18745099957434,7.881192913459455,145.6788003482332,28.335666035094146,85.41800793068946,24.062237527600686
5.7371896229736095,0.8344604925216287,26.83911390264509,3.96395087467856,27.730266039975554,5.2425969485513715,43.43992723119179,13.002133449482425,0.04982663679712685,0.0055760072736730495,7.06165100231513,1.7117757983189357,4.284265248187291,0.8137152483928494,10.18829933918726,1.623646198473783,6.710561134582428,1.533590676282187,9.117829775672915,1.466570738326029,0.1628178798477469,0.037873798468696686,0.6826711915514324,0.20825508541657875,134.16473824860185,11.32561124301929,53.67048199214398,10.183262925527952,25.280613766514822,4.919252978101824,143.6352062084299,20.332822639558927,79.15734919488857,16.768368632286396
12.013630673813372,2.2102150760360653,68.63166230716811,16.421703244320163,38.976514345416284,7.617135598805811,89.85362041111138,33.76939634166844,0.02953026059015012,0.004436034272228559,6.827108285377616,1.556647315653339,8.788558867768142,2.0348316623515235,15.96402305983098,3.3529808849972347,8.301540650960593,1.9461868892577068,11.90562540612673,2.235977276230365,0.14059382469880535,0.03064804034807996,0.7887002650219316,0.23146140077121882,244.47556852115983,12.095722266202849,41.63290747456073,7.746638408749722,26.102365729615133,6.887312328754296,119.9479596365701,37.89314819428701,102.57128899531513,33.7036593387651
6.530077580468595,0.8014932821684753,43.66484879655791,7.637764806120043,26.134517686644784,4.1164348542601354,78.2370041425424,23.870783552821134,0.0004235716779551744,2.540303394564115e-05,4.8710522507896075,0.5965229244470642,2.805934972514568,0.3299668511550758,11.618369027540043,1.735458495437795,12.027538337611492,2.391074672899327,13.760439305831534,2.120003273365294,0.04917174198531049,0.009916597469110269,0.25529427165393126,0.04195804927927136,84.988761450795,9.208978865280182,97.83851603690827,14.591375096087733,32.924278889757645,5.037279657332714,127.31347799988347,37.496749116246754,139.31844377892327,30.220310664719396
4.089113560649893,0.6794276208789609,13.108337785223663,1.8682085932590773,10.879913691925736,1.9537145250784715,20.83012385685739,3.769562417728813,0.09093561204142113,0.014668675484186348,5.216521820302913,1.3907701137607456,3.3357519654737993,0.5170374433390006,3.9176185312494556,0.4702113196458077,5.567817157504787,1.513483779523199,5.465300272061073,0.8177667399883835,0.13223695429556487,0.02932795044404738,0.5801384033109618,0.17804988233919353,38.082628003597826,1.118920590500962,15.795305954591068,2.14750350945591,8.969135735876412,1.5629222533740943,65.12498649006996,3.977358875369563,36.50721772554016,3.5880879598681137
6.929944099070079,1.1865342165949444,90.47661917980331,13.55169611287785,25.290336773937998,4.618678642735521,95.29656978839138,30.57513990324342,0.057046394772348234,0.008473952207582416,6.5853260506759295,1.6422939987232625,6.257442399777074,1.4379228348452684,9.411330945802666,1.4108618034774743,7.691218112315285,1.9011581080360467,10.580391749015398,2.0398920487690613,0.16094968137285837,0.03988788425141375,0.8333054653056816,0.23470844045576925,160.11481548039305,21.49385974904153,46.3015573108276,5.25794243461223,27.66623837699283,5.804271197914962,207.45565513412697,47.80924116816169,157.12235544145915,28.41064366829857
9.660187936083751,2.533038908737929,31.64056758166499,5.89215507244975,20.047243371991183,4.1838541363649835,53.87589852927006,15.880368336711367,0.0067089582290687025,0.0005364413399887399,5.354359808284762,1.2522638506807922,7.665357454875137,1.7693428758721157,9.89343722451406,2.4112896696920485,7.819961385933797,2.1825954117732262,12.640748831347695,3.285887258987858,0.30858648396612326,0.0808854480712986,1.2142327906446646,0.37453246243882005,93.874689710104,15.281461269090725,32.96029184612825,6.1335773940878715,20.244567739711417,4.684561207133682,98.93418685138724,23.846668517148526,80.28963334153089,17.713523950206625
12.80842696855086,3.2757707137792282,31.758658422983036,6.942603364221878,20.842338917639328,5.663498114041883,45.715095250578486,14.774401572562985,0.013684783545200746,0.0015766090463044222,10.186476154116278,2.72223308849886,7.167321056399892,1.4520785137132115,14.497778130621418,3.8170457491428476,10.873541575325898,2.954830888590211,15.113341840182075,3.9077279096149846,0.1276948653552761,0.026343978536112714,0.5086742733757585,0.13100572145241415,82.22084215896471,5.94870157053953,35.95669846605326,6.041240853498577,19.56616871480473,4.814605803184209,168.51031470395154,21.098951367903144,78.79994877001704,17.948239683270344
6.62794513269956,1.4701152951184604,21.385019933147618,4.209027025852352,15.684233603862424,2.4522163160660693,58.21166191639083,15.531647094122398,0.030051328902003908,0.0039571518509577165,6.466083243817574,1.512560209612108,5.761881104953483,1.1170808047574448,8.436139417012983,1.742884735185498,6.865817953417316,1.7648364805694527,8.246544481950796,1.9256398735720621,0.15889544264155706,0.03792881605350268,0.5315167096107292,0.16034205533275392,123.73753993969692,18.311608095119393,26.700253670343898,4.945268819756039,21.634007581935744,5.562667881303901,125.58335711395337,21.122033905860835,84.73716110116568,13.643090946488257
8.943552950162548,1.754815228643158,27.46244865621206,4.752247634403639,24.858809561297818,5.484739704091482,54.00167448096175,16.283172197477004,0.029774289282816092,0.00405830184121392,9.395192084109103,2.2854355177936694,10.520036435418445,2.249986161393699,8.816512234317779,1.6624539244552787,10.415658413189586,2.525755725399017,13.128914514562592,3.0105890348292736,0.12404194875723996,0.026269113324309337,0.7741995424238448,0.2253523748125044,135.80917128243138,11.069759554691924,46.5717363027886,7.1715084696741,26.172251922686435,5.718196296969534,132.7575999382232,36.928680510679214,89.51647928507427,28.26684514318195
2.795824709689173,0.2655922903510821,19.51931979005676,2.455569041342697,18.781350123002206,3.3350587856223544,38.39842448100605,10.243300367413797,,,3.356732479106526,0.36869274647175365,3.375670643611906,0.29319667261016746,7.682113701699485,1.1520828297815227,6.446462218877566,1.1450752773219315,8.753246548522084,1.5166118152258807,,,4.6521647115855505e-38,9.984044576168649e-47,70.48063559346514,6.328064785436616,37.43798387015722,2.940354715016657,18.315609735409694,2.5210894618387965,154.49424199724277,12.77961254498266,75.72329683805617,9.703119991471747
5.658416947357819,0.8667428739980438,21.657151386763744,2.8537440495229145,18.71693506466664,3.444748866429444,52.43573287524487,13.8250170157342,0.06718514614691809,0.011508440894585326,5.392809720228726,1.1446344506854949,6.117282148585235,0.8092576085815699,7.114905019949885,0.8934620906279903,6.893604088148961,1.3467516092732064,8.96367439392468,1.0834082110529897,0.07840755523726221,0.013623659977770066,0.6283469107473696,0.17666531470196767,82.57603696719107,5.788309566037258,41.45406547511304,7.408595364011105,23.95777827925628,5.1560456457060955,118.5002185109365,20.903174691409504,97.93073731530633,14.856382181850352
4.8800854779106055,1.0854157676599587,22.120000499894527,3.7030916534060316,11.575920740954407,2.2483557507695817,40.32816037855507,10.955983557872646,0.032545808135824125,0.004056665209936069,3.5395533778230637,0.9001582895115203,3.7686303529480694,0.8338967635867939,5.191044127792816,0.8857915755593839,5.595104987207645,1.2914220537653354,4.988472001785234,0.9541033770768981,0.18223692835962335,0.04611799325825066,0.5010418594689713,0.14322275223874073,90.81074692435317,9.51349260165404,24.418207195045063,3.657722418737633,15.723275529834257,2.8935328260207522,144.9502395252206,15.97950675891423,89.18507372564207,10.42988992562821
5.564118491389964,1.0780613387221485,30.876485927152974,8.818500074916695,18.42249582437227,3.1335470306020374,41.636980081990046,13.162266051893727,0.06996933130653236,0.013763228743321056,6.592874664040168,1.4677167937347988,5.149590934650587,1.062785455946316,8.830305576732806,1.882197142802737,7.958100587593131,1.9755114489978238,10.334427385090779,2.591331319503266,0.1726106071823639,0.04016504119742654,0.5365804791030292,0.16773551145864396,88.41758844319983,5.891753974643425,27.926628231441885,4.052605514162734,16.656012947030145,3.8314497276454884,78.1585439632021,16.26019890445186,52.041005032521355,14.101438322354594
8.269606135808143,1.2512623425848055,39.859394578351804,5.406356106366294,37.63304858894596,7.149392461359427,66.84476007398473,20.16628572206249,0.022265142001860708,0.002294282013729162,12.191365279772404,2.7669833313890675,8.394692704025774,1.316891859342543,12.836387319843118,1.5592231213438348,16.981683946816794,4.163003966676453,13.710831623019732,2.0182582906052176,0.16377698330692117,0.03852243410188573,0.5463548207722037,0.14734670391870747,112.67280400353827,10.681930560763155,47.77875103789445,5.936984691831539,32.625621321116654,6.556621087941469,157.71063287206192,31.411988854699295,151.39790433568893,29.147929816053164
10.071171899132159,2.131583071142458,29.734841854727055,5.907431766953603,22.775034854158264,5.19432633998575,67.68687821182006,22.55948574086387,0.035678110939718524,0.004590211517491696,7.258202139354562,1.6550602086669575,7.9122428374381055,1.7053995398660449,12.263944853342153,2.257920590113663,11.30682781787239,2.9366485682671364,16.47770739574726,3.8483669200810433,0.13202650703621682,0.028571702883379686,0.7837102337450919,0.20494287841289596,93.1288821272628,11.834676211982336,43.324019814416296,8.515952887172395,25.348622031958612,6.821747940108904,154.78256255241726,23.692747053533328,78.63471777924914,12.439478505231438
